date_posted,job_title,url,company,employment_type,location,salary,currency,valid_through,jenis_kelamin
2022-10-02T19:53:28+07:00,Desk Collection (kemitraan),https://www.jobs.id/lowongan/MzI0NzQ1/desk-collection-kemitraan-telmark-integrasi-indonesia-pt?qt_ref=search&qt_page=41&qt_pos=7,Telmark Integrasi Indonesia PT,FULL_TIME,Depok,2800000-4000000,IDR,2022-10-26,Pria/Wanita
2022-10-02T19:45:33+07:00,SPV Mobile Developer,https://www.jobs.id/lowongan/MzI1ODAy/spv-mobile-developer-mcash-integrasi-tbk-pt?qt_ref=search&qt_page=41&qt_pos=8,Mcash Integrasi Tbk PT,FULL_TIME,Jakarta Selatan,10000000-20000000,IDR,2022-10-16,Pria/Wanita
2022-10-02T11:11:35+07:00,QC Supervisor,https://www.jobs.id/lowongan/MzIzODI1/qc-supervisor-arisa-mandiri-pratama-pt?qt_ref=search&qt_page=41&qt_pos=9,Arisa Mandiri Pratama PT,FULL_TIME,Demak,Negotiable,IDR,2022-10-18,Pria/Wanita
2022-10-02T11:11:38+07:00,Telemarketing,https://www.jobs.id/lowongan/MzIzOTYx/telemarketing-elabram-systems-pt?qt_ref=search&qt_page=41&qt_pos=10,Elabram Systems PT,FULL_TIME,Jakarta Selatan,4500000-4700000,IDR,2022-10-25,Pria/Wanita
2022-10-02T11:11:49+07:00,Salesman (Blitar),https://www.jobs.id/lowongan/MzIzMDMw/salesman-blitar-mulya-kencana-metalindo-pt?qt_ref=search&qt_page=41&qt_pos=12,Mulya Kencana Metalindo PT,FULL_TIME,Blitar,2900000-3600000,IDR,2022-10-25,Pria/Wanita
2022-10-02T12:12:48+07:00,Branch Manager,https://www.jobs.id/lowongan/MzIwODEx/branch-manager-jakarta-derma-clinic?qt_ref=search&qt_page=41&qt_pos=13,Jakarta Derma Clinic,FULL_TIME,Jakarta Barat,Negotiable,IDR,2022-10-09,Pria/Wanita
2022-10-02T16:45:15+07:00,Supply Chain Supervisor,https://www.jobs.id/lowongan/MzI0NjU1/supply-chain-supervisor-biogen-scientific-pt?qt_ref=search&qt_page=41&qt_pos=14,Biogen Scientific PT,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-23,Pria/Wanita
2022-10-02T11:12:04+07:00,Administrasi dan Customer Service,https://www.jobs.id/lowongan/MzE3NjI3/administrasi-dan-customer-service?qt_ref=search&qt_page=41&qt_pos=16,Company Confidential,FULL_TIME,Gresik,2000000-4000000,IDR,2022-10-16,pria/wanita
2022-10-02T11:12:09+07:00,Staf Administrasi,https://www.jobs.id/lowongan/MTE5MDI1/staf-administrasi-sicma-inti-utama-cv?qt_ref=search&qt_page=41&qt_pos=18,Sicma Inti Utama CV,FULL_TIME,Bogor,Negotiable,IDR,2022-10-22,Pria/Wanita
2022-10-02T11:12:12+07:00,Graphic Designer,https://www.jobs.id/lowongan/MzE2OTY5/graphic-designer-champion-multikarya-pandhega-pt?qt_ref=search&qt_page=41&qt_pos=19,Champion Multikarya Pandhega PT,FULL_TIME,Yogyakarta,2100000-2500000,IDR,2022-10-12,Pria/wanita
2022-10-02T11:12:16+07:00,French Teacher,https://www.jobs.id/lowongan/MjYzOTUy/french-teacher-kukche-languages?qt_ref=search&qt_page=41&qt_pos=20,Kukche Languages,FULL_TIME,Bogor,Negotiable,IDR,2022-10-22,Pria/Wanita
2022-10-02T20:11:21+07:00,CLEANING SERVICE / OFFICE GIRL,https://www.jobs.id/lowongan/MzI1MDUz/cleaning-service-office-girl-strategic-pestcontrol-pt?qt_ref=search&qt_page=41&qt_pos=21,Strategic Pestcontrol PT,FULL_TIME,Jakarta Pusat,4000000-4600000,IDR,2022-10-06,Pria/Wanita
2022-10-02T17:42:16+07:00,Staff Admin Sales ,https://www.jobs.id/lowongan/MzI0NTM5/staff-admin-sales-trimitra-promosindo-pt?qt_ref=search&qt_page=41&qt_pos=22,Trimitra Promosindo PT,FULL_TIME,Jakarta Barat,4000000-4200000,IDR,2022-10-20,Pria/Wanita
2022-10-02T11:12:26+07:00,Perawat Gigi (Bekasi),https://www.jobs.id/lowongan/MTY2NTkz/perawat-gigi-bekasi-audy-mandiri-indonesia-pt?qt_ref=search&qt_page=41&qt_pos=23,Audy Mandiri Indonesia PT,FULL_TIME,Bekasi,2000000-3000000,IDR,2022-10-20,Pria/Wanita
2022-10-02T19:09:45+07:00,Account Manager IT,https://www.jobs.id/lowongan/MzI1OTAy/account-manager-it-global-integrasi-gemilang-pt?qt_ref=search&qt_page=41&qt_pos=24,Global Integrasi Gemilang PT,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-20,Pria/Wanita
2022-10-02T11:18:59+07:00,Crew Store,https://www.jobs.id/lowongan/MzI0Mjk0/crew-store-wira-internasional-teknologi-pt?qt_ref=search&qt_page=42&qt_pos=0,Wira Internasional Teknologi PT,FULL_TIME,Jakarta Utara,3200000-3256000,IDR,2022-10-19,Pria/Wanita
2022-10-02T11:20:20+07:00,Leader Telemarketing,https://www.jobs.id/lowongan/MzEzMzM0/leader-telemarketing-pt-imperia-asia-indonesia?qt_ref=search&qt_page=42&qt_pos=2,PT Imperia Asia Indonesia,FULL_TIME,Jakarta Barat,4450000-5000000,IDR,2022-10-17,Pria/Wanita
2022-10-02T11:20:23+07:00,Branch Manager,https://www.jobs.id/lowongan/MzIxNDg1/branch-manager-with-smile-dental-clinic?qt_ref=search&qt_page=42&qt_pos=3,With Smile Dental Clinic,FULL_TIME,Bogor,4500000-6000000,IDR,2022-10-16,Pria/Wanita
2022-10-02T19:45:00+07:00,ADMINISTRASI ,https://www.jobs.id/lowongan/MzA1MDQz/administrasi-surya-uni-prakarsa-pt?qt_ref=search&qt_page=42&qt_pos=4,Surya Uni Prakarsa PT,FULL_TIME,Tangerang Selatan,3000000-5000000,IDR,2022-10-16,Pria/Wanita
2022-10-02T17:17:50+07:00,IT SUPPORT,https://www.jobs.id/lowongan/MjcxOTQ5/it-support-vajiro-mulia-gemilang-pt?qt_ref=search&qt_page=42&qt_pos=5,Vajiro Mulia Gemilang PT,FULL_TIME,Jakarta Pusat,Negotiable,IDR,2022-10-16,Pria/Wanita
2022-10-02T11:15:02+07:00,Customer Relation Representative (Pekalongan),https://www.jobs.id/lowongan/MzI1NTY5/customer-relation-representative-pekalongan-multi-bangun-abadi-pt?qt_ref=search&qt_page=42&qt_pos=6,Multi Bangun Abadi PT,FULL_TIME,Pekalongan,Negotiable,IDR,2022-10-15,Pria/Wanita
2022-10-02T19:25:08+07:00,Cashier,https://www.jobs.id/lowongan/MzE0Mjkz/cashier-rs-columbia-asia-semarang?qt_ref=search&qt_page=42&qt_pos=7,RS Columbia Asia Semarang,FULL_TIME,Semarang,Negotiable,IDR,2022-10-15,Pria/Wanita
2022-10-02T12:14:46+07:00,Admin Technical Support,https://www.jobs.id/lowongan/MzIxMzAx/admin-technical-support-mahakarya-sukses-indonesia-pt?qt_ref=search&qt_page=42&qt_pos=8,Mahakarya Sukses Indonesia PT,FULL_TIME,Jakarta Utara,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T11:20:43+07:00,Content Creator,https://www.jobs.id/lowongan/MzA1Njk1/content-creator-bhakti-satria-persada-pt?qt_ref=search&qt_page=42&qt_pos=9,Bhakti Satria Persada PT,FULL_TIME,Jakarta Timur,4000000-6000000,IDR,2022-10-14,Pria/Wanita
2022-10-02T11:17:18+07:00,Business Development,https://www.jobs.id/lowongan/MzE4NTM3/business-development-evolution-team-agency?qt_ref=search&qt_page=42&qt_pos=10,Evolution Team Agency,FULL_TIME,Jakarta Pusat,5000000-10000000,IDR,2022-10-14,Pria/Wanita
2022-10-02T15:42:43+07:00,Vaporista,https://www.jobs.id/lowongan/MjgzMTIy/vaporista-rayindo-toropma-abadi-pt?qt_ref=search&qt_page=42&qt_pos=11,Rayindo toropma Abadi PT,FULL_TIME,Jakarta Selatan,2800000-3300000,IDR,2022-10-13,Pria/Wanita
2022-10-02T19:26:36+07:00,COOK RUMAH SAKIT SURABAYA,https://www.jobs.id/lowongan/MzI1MjQz/cook-rumah-sakit-surabaya-shelter-nusantara-pt?qt_ref=search&qt_page=42&qt_pos=12,Shelter Nusantara PT,FULL_TIME,Surabaya,4300000-4375000,IDR,2022-10-13,Pria/Wanita
2022-10-02T11:22:49+07:00,Account Associate - Purwokerto,https://www.jobs.id/lowongan/MzI1MjUz/account-associate-purwokerto-koperasi-simpan-pinjam-sinergi-dana-cipta?qt_ref=search&qt_page=42&qt_pos=13,Koperasi Simpan Pinjam Sinergi Dana Cipta,FULL_TIME,Purwakarta,Negotiable,IDR,2022-10-13,Pria/Wanita
2022-10-02T11:17:29+07:00,Checker Gudang Yogyakarta,https://www.jobs.id/lowongan/MzI1MjI0/checker-gudang-yogyakarta-sumber-daya-menamas-pt?qt_ref=search&qt_page=42&qt_pos=14,Sumber Daya Menamas PT,FULL_TIME,Yogyakarta,1900000-2000000,IDR,2022-10-12,Pria/Wanita
2022-10-02T11:17:34+07:00,Credit Marketing Officer Motor - Bandung,https://www.jobs.id/lowongan/MzI1MTg4/credit-marketing-officer-motor-bandung-mega-central-finance-pt?qt_ref=search&qt_page=42&qt_pos=15,Mega Central Finance. PT,FULL_TIME,Bandung,Negotiable,IDR,2022-10-12,Pria/Wanita
2022-10-02T17:43:11+07:00,Staff Admin,https://www.jobs.id/lowongan/MzE3NTg5/staff-admin-tata-karya-gemilang-pt?qt_ref=search&qt_page=42&qt_pos=16,Tata Karya Gemilang PT,FULL_TIME,Yogyakarta,2000000-2500000,IDR,2022-10-12,Pria/Wanita
2022-10-02T11:17:41+07:00,Tax Supervisor,https://www.jobs.id/lowongan/MzI1MjMx/tax-supervisor-bpr-kredit-mandiri-indonesia-pt?qt_ref=search&qt_page=42&qt_pos=17,BPR Kredit Mandiri Indonesia PT,FULL_TIME,Bekasi,6000000-8000000,IDR,2022-10-12,Pria/Wanita
2022-10-02T11:17:46+07:00,Maintenance Supervisor,https://www.jobs.id/lowongan/MzEyMDY5/maintenance-supervisor-talenta-sumber-daya-manusia-pt?qt_ref=search&qt_page=42&qt_pos=18,Talenta Sumber Daya Manusia PT,FULL_TIME,Bekasi,Negotiable,IDR,2022-10-12,Pria/Wanita
2022-10-02T15:38:56+07:00,Corporate Management Trainee ,https://www.jobs.id/lowongan/MzE2NjAy/corporate-management-trainee-decont-karya-utama?qt_ref=search&qt_page=42&qt_pos=19,Decont Karya Utama,FULL_TIME,Surabaya,5000000-10000000,IDR,2022-10-05,Pria/Wanita
2022-10-02T11:17:49+07:00,Field Collection - Area Tangerang,https://www.jobs.id/lowongan/MzI0MDE4/field-collection-area-tangerang-home-credit-indonesia-pt?qt_ref=search&qt_page=42&qt_pos=20,Home Credit Indonesia PT,FULL_TIME,Tangerang,Negotiable,IDR,2022-10-11,Pria/Wanita
2022-10-02T19:11:41+07:00,Senior Assosiate Marketing Insurance,https://www.jobs.id/lowongan/MzIzNTg5/senior-assosiate-marketing-insurance-evolution?qt_ref=search&qt_page=42&qt_pos=21,Evolution,FULL_TIME,Bandung,6000000-12000000,IDR,2022-10-11,Pria/Wanita
2022-10-02T11:17:58+07:00,Sales Promotion Girl (SPG) ,https://www.jobs.id/lowongan/MzA2OTUw/sales-promotion-girl-spg-bangun-indopralon-sukses-pt?qt_ref=search&qt_page=42&qt_pos=22,Bangun Indopralon Sukses PT,FULL_TIME,Jember,Negotiable,IDR,2022-10-09,Pria/Wanita
2022-10-02T16:52:13+07:00,Sr.Mechanical Engineer,https://www.jobs.id/lowongan/MzI0MzU4/srmechanical-engineer-sapta-sarana-sejahtera-pt?qt_ref=search&qt_page=42&qt_pos=23,Sapta Sarana Sejahtera PT,FULL_TIME,Cilegon,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T12:25:32+07:00,Beauty Advisor [Bogor],https://www.jobs.id/lowongan/MzE3ODgw/beauty-advisor-bogor-beaute-haul-indonesia?qt_ref=search&qt_page=42&qt_pos=24,Beaute Haul Indonesia,FULL_TIME,Bogor,2000000-4000000,IDR,2022-10-08,Pria/Wanita
2022-10-02T11:18:07+07:00,Account Receivable Officer (ARO) - CAR,https://www.jobs.id/lowongan/MzI1MTEx/account-receivable-officer-aro-car-kobus-smart-service-pt?qt_ref=search&qt_page=43&qt_pos=0,Kobus Smart Service PT,FULL_TIME,Semarang,2800000-2836000,IDR,2022-10-08,Pria/Wanita
2022-10-02T19:22:32+07:00,Customer Service Provider (Tasikmalaya),https://www.jobs.id/lowongan/MTk4NTMx/customer-service-provider-tasikmalaya-mitracomm-ekasarana-pt?qt_ref=search&qt_page=43&qt_pos=1,Mitracomm Ekasarana PT,FULL_TIME,Tasikmalaya,2100000-4000000,IDR,2022-10-07,Pria/Wanita
2022-10-02T17:03:16+07:00,Marketing &amp; Public Relation,https://www.jobs.id/lowongan/MzIwNDk0/marketing-public-relation-josanco-candra?qt_ref=search&qt_page=43&qt_pos=2,Josanco Candra,FULL_TIME,Bandung,6000000-10000000,IDR,2022-10-07,Pria/Wanita
2022-10-02T11:28:01+07:00,Business Development,https://www.jobs.id/lowongan/MTkyMzU2/business-development-wynfield-global-ventures-pt?qt_ref=search&qt_page=43&qt_pos=3,Wynfield Global Ventures PT,FULL_TIME,Bandung,Negotiable,IDR,2022-10-07,Pria/Wanita
2022-10-02T11:24:36+07:00,Junior Business Development,https://www.jobs.id/lowongan/MzI1MDgx/junior-business-development-bp-berjangka-pt?qt_ref=search&qt_page=43&qt_pos=4,BP Berjangka PT,FULL_TIME,Malang,3000000-5000000,IDR,2022-10-07,Pria/Wanita
2022-10-02T11:24:37+07:00,Finance [Surabaya],https://www.jobs.id/lowongan/MzI1MDk0/finance-surabaya-haswara-anjaya-akeh-pt?qt_ref=search&qt_page=43&qt_pos=5,Haswara Anjaya Akeh PT,FULL_TIME,Sidoarjo,3500000-4000000,IDR,2022-10-07,Pria/Wanita
2022-10-02T19:32:11+07:00,Perawat ,https://www.jobs.id/lowongan/MTA4NzE4/perawat-sarana-insan-sejahtera-pt?qt_ref=search&qt_page=43&qt_pos=6,Sarana Insan Sejahtera PT,FULL_TIME,Jakarta Utara,Negotiable,IDR,2022-10-06,Pria/Wanita
2022-10-02T11:24:44+07:00,BANCASSURANCE SPECIALIST - JAKARTA KEMAYORAN,https://www.jobs.id/lowongan/MzEyODI1/bancassurance-specialist-jakarta-kemayoran-bni-life-insurance-pt?qt_ref=search&qt_page=43&qt_pos=7,BNI Life Insurance PT,FULL_TIME,Bekasi,2960000-4000000,IDR,2022-10-05,Pria/Wanita
2022-10-02T11:24:47+07:00,Checker,https://www.jobs.id/lowongan/NTMwMzU/checker-cahaya-duabelas-semesta-pt?qt_ref=search&qt_page=43&qt_pos=8,Cahaya Duabelas Semesta PT,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-05,Pria/Wanita
2022-10-02T11:24:50+07:00,Guru Freelance,https://www.jobs.id/lowongan/MTkxMDgy/guru-freelance-superprof?qt_ref=search&qt_page=43&qt_pos=9,Superprof,FULL_TIME,Tangerang,5000000-10000000,IDR,2022-10-04,Pria/Wanita
2022-10-02T11:24:53+07:00,Staff Accounting,https://www.jobs.id/lowongan/MzA1MTUz/staff-accounting-lamonte-mode-internasional-pt?qt_ref=search&qt_page=43&qt_pos=10,Lamonte Mode Internasional PT,FULL_TIME,Jakarta Pusat,2500000-3500000,IDR,2022-10-04,Pria/Wanita
2022-10-02T11:24:57+07:00,Junior Sales-Executive B2B,https://www.jobs.id/lowongan/MzIxNTg2/junior-sales-executive-b2b-qtera-mandiri-pt?qt_ref=search&qt_page=43&qt_pos=11,Qtera Mandiri PT,FULL_TIME,Jakarta Utara,Negotiable,IDR,2022-10-03,Pria/Wanita
2022-10-02T18:50:45+07:00,Lowongan Resepsionis,https://www.jobs.id/lowongan/MzI1MTMx/lowongan-resepsionis-dipta-dwi-karya-semesta-pt?qt_ref=search&qt_page=43&qt_pos=12,Dipta Dwi Karya Semesta PT,FULL_TIME,Bekasi,Negotiable,IDR,2022-10-08,Pria/Wanita
2022-10-02T13:16:31+07:00,F&amp;B Service Rancamaya,https://www.jobs.id/lowongan/MzI1NzM2/fb-service-rancamaya-gas-pt?qt_ref=search&qt_page=43&qt_pos=13,GAS PT,FULL_TIME,Bogor,Negotiable,IDR,2022-10-15,Pria/Wanita
2022-10-02T15:38:54+07:00,Management Trainee (kota Semarang),https://www.jobs.id/lowongan/MzIzMjgw/management-trainee-kota-semarang?qt_ref=search&qt_page=43&qt_pos=14,Company Confidential,FULL_TIME,Batang,3800000-5000000,IDR,2022-11-01,Pria/Wanita
2022-10-02T17:18:36+07:00,Operasional Sales &amp; Marketing Supervisor,https://www.jobs.id/lowongan/MzIzMTM4/operasional-sales-marketing-supervisor-favori-corps-sedaya-pt?qt_ref=search&qt_page=43&qt_pos=15,Favori Corps Sedaya PT,FULL_TIME,Bandung,Negotiable,IDR,2022-10-31,Pria/Wanita
2022-10-02T18:09:30+07:00,Driver Operasional Logistik,https://www.jobs.id/lowongan/MzI1MDkx/driver-operasional-logistik-adhya-group?qt_ref=search&qt_page=43&qt_pos=16,Adhya Group,FULL_TIME,Medan,Negotiable,IDR,2022-10-07,Pria/Wanita
2022-10-02T11:25:10+07:00,Sales Marketing,https://www.jobs.id/lowongan/MTUwNDU4/sales-marketing-asia-garments-accesories-pt?qt_ref=search&qt_page=43&qt_pos=17,Asia Garment&#039;s Accesories PT,FULL_TIME,Jakarta Raya,2000000-3500000,IDR,2022-10-30,Pria/Wanita
2022-10-02T19:42:37+07:00,Finance Front Office Executive,https://www.jobs.id/lowongan/MzI2MDkz/finance-front-office-executive-rs-columbia-asia-semarang?qt_ref=search&qt_page=43&qt_pos=18,RS Columbia Asia Semarang,FULL_TIME,Semarang,Negotiable,IDR,2022-10-30,Pria/Wanita
2022-10-02T11:28:51+07:00,Spg Bali,https://www.jobs.id/lowongan/MzEzOTkz/spg-bali-karya-sejati-indonesia-pt?qt_ref=search&qt_page=43&qt_pos=19,Karya Sejati Indonesia PT,FULL_TIME,Denpasar,Negotiable,IDR,2022-10-20,Pria/Wanita
2022-10-02T11:27:31+07:00,Senior Mobile Developer,https://www.jobs.id/lowongan/MzEzNDE4/senior-mobile-developer-itommey-bintang-indonesia-pt?qt_ref=search&qt_page=43&qt_pos=20,Itommey Bintang Indonesia PT,FULL_TIME,Jakarta Pusat,Negotiable,IDR,2022-10-11,Pria/Wanita
2022-10-02T14:05:04+07:00,Senior Marketing Consultan,https://www.jobs.id/lowongan/MzIzOTAw/senior-marketing-consultan-prudential-mrt-star-pt?qt_ref=search&qt_page=43&qt_pos=21,Prudential MRT Star PT,FULL_TIME,Surabaya,8000000-12000000,IDR,2022-10-20,Pria/Wanita
2022-10-02T19:45:16+07:00,Admin Reseller,https://www.jobs.id/lowongan/MzI1ODEy/admin-reseller-gogomedia-visindo-pt?qt_ref=search&qt_page=43&qt_pos=22,Gogomedia Visindo PT,FULL_TIME,Tangerang Selatan,3000000-3500000,IDR,2022-10-16,Pria/Wanita
2022-10-02T19:35:43+07:00,Logistic Administration Staff,https://www.jobs.id/lowongan/MjY5ODY2/logistic-administration-staff-istana-mobil-surabaya-indah-pt?qt_ref=search&qt_page=43&qt_pos=23,Istana Mobil Surabaya Indah PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-05,Pria/Wanita
2022-10-02T11:27:45+07:00,Koordinator ISC Medan,https://www.jobs.id/lowongan/MzIxNjUx/koordinator-isc-medan-untung-bersama-sejahtera-pt?qt_ref=search&qt_page=43&qt_pos=24,Untung Bersama Sejahtera PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-29,Pria/Wanita
2022-10-02T18:57:36+07:00,Staf Administrasi Gudang,https://www.jobs.id/lowongan/MzIxOTI1/staf-administrasi-gudang-jayanata-pt?qt_ref=search&qt_page=44&qt_pos=0,Jayanata PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-12,Pria/Wanita
2022-10-02T11:27:54+07:00,SPG,https://www.jobs.id/lowongan/Mjk5NDE2/spg-suka-sari-mitra-mandiri-pt?qt_ref=search&qt_page=44&qt_pos=1,Suka Sari Mitra Mandiri PT,FULL_TIME,Semarang,Negotiable,IDR,2022-10-21,Pria/Wanita
2022-10-02T19:11:58+07:00,PIC Marketplace,https://www.jobs.id/lowongan/MzI2MDUy/pic-marketplace-wira-internasional-teknologi-pt?qt_ref=search&qt_page=44&qt_pos=2,Wira Internasional Teknologi PT,FULL_TIME,Jakarta Timur,Negotiable,IDR,2022-10-28,Pria/Wanita
2022-10-02T11:37:44+07:00,Network Function Centre,https://www.jobs.id/lowongan/MzIzNjA5/network-function-centre-kinarya-alihdaya-mandiri-pt?qt_ref=search&qt_page=44&qt_pos=3,Kinarya Alihdaya Mandiri PT,FULL_TIME,Jakarta Pusat,4500000-5000000,IDR,2022-10-28,Pria/Wanita
2022-10-02T19:54:37+07:00,Sales Trainer,https://www.jobs.id/lowongan/MzI2MDU2/sales-trainer-telmark-integrasi-indonesia-pt?qt_ref=search&qt_page=44&qt_pos=4,Telmark Integrasi Indonesia PT,FULL_TIME,Jakarta Barat,7000000-9000000,IDR,2022-10-28,Pria/Wanita
2022-10-02T18:56:43+07:00,Staff Accounting,https://www.jobs.id/lowongan/MzI1Mjcz/staff-accounting?qt_ref=search&qt_page=44&qt_pos=5,Company Confidential,FULL_TIME,Bandar Lampung,5500000-6500000,IDR,2022-10-13,Pria/Wanita
2022-10-02T11:32:20+07:00,Accounting Payable,https://www.jobs.id/lowongan/MzIzODAw/accounting-payable-citra-intirama-pt?qt_ref=search&qt_page=44&qt_pos=6,Citra Intirama PT,FULL_TIME,Jakarta Barat,Negotiable,IDR,2022-10-27,Pria/Wanita
2022-10-02T13:28:41+07:00,PRODUCT EXECUTIVE,https://www.jobs.id/lowongan/MTY4MDI4/product-executive-biogen-scientific-pt?qt_ref=search&qt_page=44&qt_pos=7,Biogen Scientific PT,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-12,Pria/Wanita
2022-10-02T19:01:20+07:00,Supervisor PPIC,https://www.jobs.id/lowongan/MzI2MDMx/supervisor-ppic-dhanar-mas-concern-pt?qt_ref=search&qt_page=44&qt_pos=8,Dhanar Mas Concern PT,FULL_TIME,Purwakarta,Negotiable,IDR,2022-10-27,Pria/Wanita
2022-10-02T11:32:29+07:00,Staff Fundraiser,https://www.jobs.id/lowongan/MzI0MzM3/staff-fundraiser-yayasan-nurul-hayat?qt_ref=search&qt_page=44&qt_pos=9,Yayasan Nurul Hayat,FULL_TIME,Bogor,1500000-3000000,IDR,2022-10-07,Pria/Wanita
2022-10-02T19:08:58+07:00,Project Manager,https://www.jobs.id/lowongan/MzE0NTU5/project-manager-lawencon-international-pt?qt_ref=search&qt_page=44&qt_pos=10,Lawencon International PT,FULL_TIME,Jakarta Pusat,5000000-10000000,IDR,2022-10-17,Pria/Wanita
2022-10-02T11:32:36+07:00,STAF FASHION MERCHANDISER,https://www.jobs.id/lowongan/MzIzNzc0/staf-fashion-merchandiser-akur-pratama-pt?qt_ref=search&qt_page=44&qt_pos=11,Akur Pratama PT,FULL_TIME,Yogyakarta,Negotiable,IDR,2022-10-16,Pria/Wanita
2022-10-02T14:25:13+07:00,Programmer Officer - Surabaya,https://www.jobs.id/lowongan/MzEzNzIy/programmer-officer-surabaya-yayasan-citra-berkat?qt_ref=search&qt_page=44&qt_pos=12,Yayasan Citra Berkat,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-15,Pria/Wanita
2022-10-02T11:38:14+07:00,Staff Marketing Communication,https://www.jobs.id/lowongan/MjcyOTI5/staff-marketing-communication-hokinda-citralestari-pt?qt_ref=search&qt_page=44&qt_pos=13,Hokinda Citralestari PT,FULL_TIME,Jakarta Barat,Negotiable,IDR,2022-10-19,Pria/Wanita
2022-10-02T11:34:53+07:00,Penagihan,https://www.jobs.id/lowongan/MzIzNDk1/penagihan-adhiusaha-kencana-lestari-pt?qt_ref=search&qt_page=44&qt_pos=14,Adhiusaha Kencana Lestari PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-09,Pria/Wanita
2022-10-02T11:34:57+07:00,Teknik Sipil,https://www.jobs.id/lowongan/MzE4ODM1/teknik-sipil-tiga-rasa-indonesia-pt?qt_ref=search&qt_page=44&qt_pos=15,Tiga Rasa Indonesia PT,FULL_TIME,Surabaya,Negotiable,IDR,2022-10-15,Pria/Wanita
2022-10-02T11:35:01+07:00,Account Executive ,https://www.jobs.id/lowongan/MTE5MDQw/account-executive-sicma-inti-utama-cv?qt_ref=search&qt_page=44&qt_pos=16,Sicma Inti Utama CV,FULL_TIME,Jakarta Raya,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T15:59:57+07:00,IT Programmer and Analyst,https://www.jobs.id/lowongan/MzE4ODE2/it-programmer-and-analyst-lviors-jaya-sentosa-pt?qt_ref=search&qt_page=44&qt_pos=17,L&#039;viors Jaya Sentosa PT,FULL_TIME,Surabaya,4200000-6000000,IDR,2022-10-09,Pria/Wanita
2022-10-02T11:35:08+07:00,Tentor Bahasa Inggris,https://www.jobs.id/lowongan/MzE2NDUz/tentor-bahasa-inggris-lkbb-indonesia-college?qt_ref=search&qt_page=44&qt_pos=18,LKBB Indonesia College,FULL_TIME,Surabaya,2000000-4000000,IDR,2022-10-16,Pria/Wanita
2022-10-02T18:34:55+07:00,Staff Gudang (Warehouse staff),https://www.jobs.id/lowongan/MjY1NjIx/staff-gudang-warehouse-staff-trackerindo-anugerah-sejahtera-cv?qt_ref=search&qt_page=44&qt_pos=19,Trackerindo Anugerah Sejahtera CV,FULL_TIME,Bandung,Negotiable,IDR,2022-10-09,Pria/Wanita
2022-10-02T20:08:43+07:00,JURU MASAK,https://www.jobs.id/lowongan/MzIzNzUx/juru-masak?qt_ref=search&qt_page=44&qt_pos=20,Company Confidential,FULL_TIME,Bandar Lampung,Negotiable,IDR,2022-10-14,Pria/Wanita
2022-10-02T16:51:19+07:00,Sales Markerting Consultant Mobil,https://www.jobs.id/lowongan/MzI1OTk4/sales-markerting-consultant-mobil-elabram-systems-pt?qt_ref=search&qt_page=44&qt_pos=21,Elabram Systems PT,FULL_TIME,Medan,3200000-3300000,IDR,2022-10-26,Pria/Wanita
2022-10-02T15:36:36+07:00,Internal Control Unit,https://www.jobs.id/lowongan/MzE0ODg3/internal-control-unit-transpacific-finance-pt?qt_ref=search&qt_page=44&qt_pos=22,Transpacific Finance PT,FULL_TIME,Tangerang,Negotiable,IDR,2022-10-26,Pria/Wanita
2022-10-02T11:35:23+07:00,Secretary to CEO,https://www.jobs.id/lowongan/MzI1ODAx/secretary-to-ceo-mcash-integrasi-tbk-pt?qt_ref=search&qt_page=44&qt_pos=23,Mcash Integrasi Tbk PT,FULL_TIME,Jakarta Selatan,Negotiable,IDR,2022-10-16,Pria/Wanita
2022-10-02T18:25:37+07:00,Kepala Mekanik / Setter Plastic Injection,https://www.jobs.id/lowongan/MzIzODIy/kepala-mekanik-setter-plastic-injection-arisa-mandiri-pratama-pt?qt_ref=search&qt_page=44&qt_pos=24,Arisa Mandiri Pratama PT,FULL_TIME,Demak,Negotiable,IDR,2022-10-18,Pria/Wanita
2022-10-02T11:35:30+07:00,Contact Center Perbankan,https://www.jobs.id/lowongan/MzIxNTA2/contact-center-perbankan-bina-talenta-pt?qt_ref=search&qt_page=45&qt_pos=0,Bina Talenta PT,FULL_TIME,Jakarta Pusat,4640000-5000000,IDR,2022-10-25,Pria/Wanita
